State,Count,year,month,incidence
Prevalence,26.20575725,0.429497717,June,26205.75725
Prevalence,26.19250868,0.429589041,June,26192.50868
Prevalence,26.17926676,0.429680365,June,26179.26676
Prevalence,26.16603151,0.429771689,June,26166.03151
Prevalence,26.15280291,0.429863014,June,26152.80291
Prevalence,26.13958099,0.429954338,June,26139.58099
Prevalence,26.12636573,0.430045662,June,26126.36573
Prevalence,26.11315714,0.430136986,June,26113.15714
Prevalence,26.09995523,0.430228311,June,26099.95523
Prevalence,26.08676,0.430319635,June,26086.76
Prevalence,26.07357144,0.430410959,June,26073.57144
Prevalence,26.06038957,0.430502283,June,26060.38957
Prevalence,26.04721439,0.430593607,June,26047.21439
Prevalence,26.03404589,0.430684932,June,26034.04589
Prevalence,26.02088408,0.430776256,June,26020.88408
Prevalence,26.00772896,0.43086758,June,26007.72896
Prevalence,25.99458054,0.430958904,June,25994.58054
Prevalence,25.98143882,0.431050228,June,25981.43882
Prevalence,25.9683038,0.431141553,June,25968.3038
Prevalence,25.95517548,0.431232877,June,25955.17548
Prevalence,25.94205386,0.431324201,June,25942.05386
Prevalence,25.92893895,0.431415525,June,25928.93895
Prevalence,25.91583076,0.431506849,June,25915.83076
Prevalence,25.90272927,0.431598174,June,25902.72927
Prevalence,25.88963449,0.431689498,June,25889.63449
Prevalence,25.87654643,0.431780822,June,25876.54643
Prevalence,25.86346509,0.431872146,June,25863.46509
Prevalence,25.85039047,0.43196347,June,25850.39047
Prevalence,25.83732258,0.432054795,June,25837.32258
Prevalence,25.8242614,0.432146119,June,25824.2614
Prevalence,25.81120695,0.432237443,June,25811.20695
Prevalence,25.79815923,0.432328767,June,25798.15923
Prevalence,25.78511825,0.432420091,June,25785.11825
Prevalence,25.77208399,0.432511416,June,25772.08399
Prevalence,25.75905646,0.43260274,June,25759.05646
Prevalence,25.74603568,0.432694064,June,25746.03568
Prevalence,25.73302163,0.432785388,June,25733.02163
Prevalence,25.72001432,0.432876712,June,25720.01432
Prevalence,25.70701375,0.432968037,June,25707.01375
Prevalence,25.69401992,0.433059361,June,25694.01992
Prevalence,25.68103284,0.433150685,June,25681.03284
Prevalence,25.6680525,0.433242009,June,25668.0525
Prevalence,25.65507891,0.433333333,June,25655.07891
Prevalence,25.64211208,0.433424658,June,25642.11208
Prevalence,25.62915199,0.433515982,June,25629.15199
Prevalence,25.61619865,0.433607306,June,25616.19865
Prevalence,25.60325207,0.43369863,June,25603.25207
Prevalence,25.59031225,0.433789954,June,25590.31225
Prevalence,25.57737918,0.433881279,June,25577.37918
Prevalence,25.56445287,0.433972603,June,25564.45287
Prevalence,25.55153333,0.434063927,June,25551.53333
Prevalence,25.53862054,0.434155251,June,25538.62054
Prevalence,25.52571451,0.434246575,June,25525.71451
Prevalence,25.51281525,0.4343379,June,25512.81525
Prevalence,25.49992276,0.434429224,June,25499.92276
Prevalence,25.48703703,0.434520548,June,25487.03703
Prevalence,25.47415807,0.434611872,June,25474.15807
Prevalence,25.46128588,0.434703196,June,25461.28588
Prevalence,25.44842045,0.434794521,June,25448.42045
Prevalence,25.4355618,0.434885845,June,25435.5618
Prevalence,25.42270993,0.434977169,June,25422.70993
Prevalence,25.40986482,0.435068493,June,25409.86482
Prevalence,25.39702649,0.435159817,June,25397.02649
Prevalence,25.38419494,0.435251142,June,25384.19494
Prevalence,25.37137016,0.435342466,June,25371.37016
Prevalence,25.35855216,0.43543379,June,25358.55216
Prevalence,25.34574094,0.435525114,June,25345.74094
Prevalence,25.3329365,0.435616438,June,25332.9365
Prevalence,25.32013884,0.435707763,June,25320.13884
Prevalence,25.30734796,0.435799087,June,25307.34796
Prevalence,25.29456386,0.435890411,June,25294.56386
Prevalence,25.28178654,0.435981735,June,25281.78654
Prevalence,25.26901601,0.436073059,June,25269.01601
Prevalence,25.25625226,0.436164384,June,25256.25226
Prevalence,25.2434953,0.436255708,June,25243.4953
Prevalence,25.23074512,0.436347032,June,25230.74512
Prevalence,25.21800173,0.436438356,June,25218.00173
Prevalence,25.20526513,0.43652968,June,25205.26513
Prevalence,25.19253532,0.436621005,June,25192.53532
Prevalence,25.17981229,0.436712329,June,25179.81229
Prevalence,25.16709605,0.436803653,June,25167.09605
Prevalence,25.1543866,0.436894977,June,25154.3866
Prevalence,25.14168394,0.436986301,June,25141.68394
Prevalence,25.12898807,0.437077626,June,25128.98807
Prevalence,25.116299,0.43716895,June,25116.299
Prevalence,25.10361671,0.437260274,June,25103.61671
Prevalence,25.09094122,0.437351598,June,25090.94122
Prevalence,25.07827251,0.437442922,June,25078.27251
Prevalence,25.0656106,0.437534247,June,25065.6106
Prevalence,25.05295549,0.437625571,June,25052.95549
Prevalence,25.04030716,0.437716895,June,25040.30716
Prevalence,25.02766563,0.437808219,June,25027.66563
Prevalence,25.01503089,0.437899543,June,25015.03089
Prevalence,25.00240295,0.437990868,June,25002.40295
Prevalence,24.9897818,0.438082192,June,24989.7818
Prevalence,24.97716745,0.438173516,June,24977.16745
Prevalence,24.96455989,0.43826484,June,24964.55989
Prevalence,24.95195912,0.438356164,June,24951.95912
Prevalence,24.93936515,0.438447489,June,24939.36515
Prevalence,24.92677797,0.438538813,June,24926.77797
Prevalence,24.91419759,0.438630137,June,24914.19759
Prevalence,24.901624,0.438721461,June,24901.624
Prevalence,24.88905721,0.438812785,June,24889.05721
Prevalence,24.87649721,0.43890411,June,24876.49721
Prevalence,24.863944,0.438995434,June,24863.944
Prevalence,24.85139759,0.439086758,June,24851.39759
Prevalence,24.83885798,0.439178082,June,24838.85798
Prevalence,24.82632516,0.439269406,June,24826.32516
Prevalence,24.81379913,0.439360731,June,24813.79913
Prevalence,24.8012799,0.439452055,June,24801.2799
Prevalence,24.78876746,0.439543379,June,24788.76746
Prevalence,24.77626181,0.439634703,June,24776.26181
Prevalence,24.76376296,0.439726027,June,24763.76296
Prevalence,24.7512709,0.439817352,June,24751.2709
Prevalence,24.73878563,0.439908676,June,24738.78563
Prevalence,24.72630716,0.44,June,24726.30716
Prevalence,24.71383548,0.440091324,June,24713.83548
Prevalence,24.70137059,0.440182648,June,24701.37059
Prevalence,24.68891249,0.440273973,June,24688.91249
Prevalence,24.67646118,0.440365297,June,24676.46118
Prevalence,24.66401666,0.440456621,June,24664.01666
Prevalence,24.65157894,0.440547945,June,24651.57894
Prevalence,24.639148,0.440639269,June,24639.148
Prevalence,24.62672385,0.440730594,June,24626.72385
Prevalence,24.61430649,0.440821918,June,24614.30649
Prevalence,24.60189592,0.440913242,June,24601.89592
Prevalence,24.58949213,0.441004566,June,24589.49213
Prevalence,24.57709513,0.44109589,June,24577.09513
Prevalence,24.56470492,0.441187215,June,24564.70492
Prevalence,24.5523215,0.441278539,June,24552.3215
Prevalence,24.53994485,0.441369863,June,24539.94485
Prevalence,24.527575,0.441461187,June,24527.575
Prevalence,24.51521192,0.441552511,June,24515.21192
Prevalence,24.50285563,0.441643836,June,24502.85563
Prevalence,24.49050612,0.44173516,June,24490.50612
Prevalence,24.4781634,0.441826484,June,24478.1634
Prevalence,24.46582745,0.441917808,June,24465.82745
Prevalence,24.45349828,0.442009132,June,24453.49828
Prevalence,24.44117589,0.442100457,June,24441.17589
Prevalence,24.42886028,0.442191781,June,24428.86028
Prevalence,24.41655145,0.442283105,June,24416.55145
Prevalence,24.40424939,0.442374429,June,24404.24939
Prevalence,24.39195411,0.442465753,June,24391.95411
Prevalence,24.37966561,0.442557078,June,24379.66561
Prevalence,24.36738387,0.442648402,June,24367.38387
Prevalence,24.35510891,0.442739726,June,24355.10891
Prevalence,24.34284072,0.44283105,June,24342.84072
Prevalence,24.3305793,0.442922374,June,24330.5793
Prevalence,24.31832465,0.443013699,June,24318.32465
Prevalence,24.30607677,0.443105023,June,24306.07677
Prevalence,24.29383566,0.443196347,June,24293.83566
Prevalence,24.28160131,0.443287671,June,24281.60131
Prevalence,24.26937373,0.443378995,June,24269.37373
Prevalence,24.25715291,0.44347032,June,24257.15291
Prevalence,24.24493885,0.443561644,June,24244.93885
Prevalence,24.23273155,0.443652968,June,24232.73155
Prevalence,24.22053102,0.443744292,June,24220.53102
Prevalence,24.20833724,0.443835616,June,24208.33724
Prevalence,24.19615023,0.443926941,June,24196.15023
Prevalence,24.18396997,0.444018265,June,24183.96997
Prevalence,24.17179646,0.444109589,June,24171.79646
Prevalence,24.15962971,0.444200913,June,24159.62971
Prevalence,24.14746971,0.444292237,June,24147.46971
Prevalence,24.13531646,0.444383562,June,24135.31646
Prevalence,24.12316997,0.444474886,June,24123.16997
Prevalence,24.11103022,0.44456621,June,24111.03022
Prevalence,24.09889721,0.444657534,June,24098.89721
Prevalence,24.08677096,0.444748858,June,24086.77096
Prevalence,24.07465145,0.444840183,June,24074.65145
Prevalence,24.06253868,0.444931507,June,24062.53868
Prevalence,24.05043265,0.445022831,June,24050.43265
Prevalence,24.03833337,0.445114155,June,24038.33337
Prevalence,24.02624082,0.445205479,June,24026.24082
Prevalence,24.01415501,0.445296804,June,24014.15501
Prevalence,24.00207593,0.445388128,June,24002.07593
Prevalence,23.99000359,0.445479452,June,23990.00359
Prevalence,23.97793798,0.445570776,June,23977.93798
Prevalence,23.9658791,0.4456621,June,23965.8791
Prevalence,23.95382695,0.445753425,June,23953.82695
Prevalence,23.94178153,0.445844749,June,23941.78153
Prevalence,23.92974283,0.445936073,June,23929.74283
Prevalence,23.91771086,0.446027397,June,23917.71086
Prevalence,23.90568561,0.446118721,June,23905.68561
Prevalence,23.89366708,0.446210046,June,23893.66708
Prevalence,23.88165527,0.44630137,June,23881.65527
Prevalence,23.86965018,0.446392694,June,23869.65018
Prevalence,23.8576518,0.446484018,June,23857.6518
Prevalence,23.84566014,0.446575342,June,23845.66014
Prevalence,23.83367518,0.446666667,June,23833.67518
Prevalence,23.82169694,0.446757991,June,23821.69694
Prevalence,23.80972541,0.446849315,June,23809.72541
Prevalence,23.79776058,0.446940639,June,23797.76058
Prevalence,23.78580246,0.447031963,June,23785.80246
Prevalence,23.77385104,0.447123288,June,23773.85104
Prevalence,23.76190632,0.447214612,June,23761.90632
Prevalence,23.7499683,0.447305936,June,23749.9683
Prevalence,23.73803698,0.44739726,June,23738.03698
Prevalence,23.72611236,0.447488584,June,23726.11236
Prevalence,23.71419442,0.447579909,June,23714.19442
Prevalence,23.70228318,0.447671233,June,23702.28318
Prevalence,23.69037863,0.447762557,June,23690.37863
Prevalence,23.67848076,0.447853881,June,23678.48076
Prevalence,23.66658958,0.447945205,June,23666.58958
Prevalence,23.65470508,0.44803653,June,23654.70508
Prevalence,23.64282727,0.448127854,June,23642.82727
Prevalence,23.63095613,0.448219178,June,23630.95613
Prevalence,23.61909167,0.448310502,June,23619.09167
Prevalence,23.60723388,0.448401826,June,23607.23388
Prevalence,23.59538277,0.448493151,June,23595.38277
Prevalence,23.58353833,0.448584475,June,23583.53833
Prevalence,23.57170055,0.448675799,June,23571.70055
Prevalence,23.55986945,0.448767123,June,23559.86945
Prevalence,23.54804501,0.448858447,June,23548.04501
Prevalence,23.53622723,0.448949772,June,23536.22723
Prevalence,23.5244161,0.449041096,June,23524.4161
Prevalence,23.51261164,0.44913242,June,23512.61164
Prevalence,23.50081383,0.449223744,June,23500.81383
Prevalence,23.48902268,0.449315068,June,23489.02268
Prevalence,23.47723818,0.449406393,June,23477.23818
Prevalence,23.46546032,0.449497717,June,23465.46032
Prevalence,23.45368911,0.449589041,June,23453.68911
Prevalence,23.44192455,0.449680365,June,23441.92455
Prevalence,23.43016663,0.449771689,June,23430.16663
Prevalence,23.41841534,0.449863014,June,23418.41534
Prevalence,23.4066707,0.449954338,June,23406.6707
Prevalence,23.39493268,0.450045662,June,23394.93268
Prevalence,23.38320131,0.450136986,June,23383.20131
Prevalence,23.37147656,0.450228311,June,23371.47656
Prevalence,23.35975843,0.450319635,June,23359.75843
Prevalence,23.34804694,0.450410959,June,23348.04694
Prevalence,23.33634207,0.450502283,June,23336.34207
Prevalence,23.32464381,0.450593607,June,23324.64381
Prevalence,23.31295218,0.450684932,June,23312.95218
Prevalence,23.30126716,0.450776256,June,23301.26716
Prevalence,23.28958875,0.45086758,June,23289.58875
Prevalence,23.27791695,0.450958904,June,23277.91695
Prevalence,23.26625177,0.451050228,June,23266.25177
Prevalence,23.25459318,0.451141553,June,23254.59318
Prevalence,23.2429412,0.451232877,June,23242.9412
Prevalence,23.23129582,0.451324201,June,23231.29582
Prevalence,23.21965704,0.451415525,June,23219.65704
Prevalence,23.20802485,0.451506849,June,23208.02485
Prevalence,23.19639926,0.451598174,June,23196.39926
Prevalence,23.18478026,0.451689498,June,23184.78026
Prevalence,23.17316784,0.451780822,June,23173.16784
Prevalence,23.16156201,0.451872146,June,23161.56201
Prevalence,23.14996276,0.45196347,June,23149.96276
Prevalence,23.13837009,0.452054795,June,23138.37009
Prevalence,23.126784,0.452146119,June,23126.784
Prevalence,23.11520448,0.452237443,June,23115.20448
Prevalence,23.10363153,0.452328767,June,23103.63153
Prevalence,23.09206515,0.452420091,June,23092.06515
Prevalence,23.08050534,0.452511416,June,23080.50534
Prevalence,23.0689521,0.45260274,June,23068.9521
Prevalence,23.05740541,0.452694064,June,23057.40541
Prevalence,23.04586528,0.452785388,June,23045.86528
Prevalence,23.03433171,0.452876712,June,23034.33171
Prevalence,23.02280469,0.452968037,June,23022.80469
Prevalence,23.01128421,0.453059361,June,23011.28421
Prevalence,22.99977029,0.453150685,June,22999.77029
Prevalence,22.98826291,0.453242009,June,22988.26291
Prevalence,22.97676207,0.453333333,June,22976.76207
Prevalence,22.96526777,0.453424658,June,22965.26777
Prevalence,22.95378001,0.453515982,June,22953.78001
Prevalence,22.94229878,0.453607306,June,22942.29878
Prevalence,22.93082408,0.45369863,June,22930.82408
Prevalence,22.91935591,0.453789954,June,22919.35591
Prevalence,22.90789426,0.453881279,June,22907.89426
Prevalence,22.89643913,0.453972603,June,22896.43913
Prevalence,22.88499052,0.454063927,June,22884.99052
Prevalence,22.87354843,0.454155251,June,22873.54843
Prevalence,22.86211285,0.454246575,June,22862.11285
Prevalence,22.85068378,0.4543379,June,22850.68378
Prevalence,22.83926122,0.454429224,June,22839.26122
Prevalence,22.82784516,0.454520548,June,22827.84516
Prevalence,22.8164356,0.454611872,June,22816.4356
Prevalence,22.80503255,0.454703196,June,22805.03255
Prevalence,22.79363598,0.454794521,June,22793.63598
Prevalence,22.78224591,0.454885845,June,22782.24591
Prevalence,22.77086233,0.454977169,June,22770.86233
Prevalence,22.75948523,0.455068493,June,22759.48523
Prevalence,22.74811462,0.455159817,June,22748.11462
Prevalence,22.73675049,0.455251142,June,22736.75049
Prevalence,22.72539284,0.455342466,June,22725.39284
Prevalence,22.71404166,0.45543379,June,22714.04166
Prevalence,22.70269695,0.455525114,June,22702.69695
Prevalence,22.69135871,0.455616438,June,22691.35871
Prevalence,22.68002693,0.455707763,June,22680.02693
Prevalence,22.66870162,0.455799087,June,22668.70162
Prevalence,22.65738277,0.455890411,June,22657.38277
Prevalence,22.64607037,0.455981735,June,22646.07037
Prevalence,22.63476442,0.456073059,June,22634.76442
Prevalence,22.62346493,0.456164384,June,22623.46493
Prevalence,22.61217188,0.456255708,June,22612.17188
Prevalence,22.60088527,0.456347032,June,22600.88527
Prevalence,22.58960511,0.456438356,June,22589.60511
Prevalence,22.57833138,0.45652968,June,22578.33138
Prevalence,22.56706409,0.456621005,June,22567.06409
Prevalence,22.55580323,0.456712329,June,22555.80323
Prevalence,22.54454879,0.456803653,June,22544.54879
Prevalence,22.53330078,0.456894977,June,22533.30078
Prevalence,22.52205919,0.456986301,June,22522.05919
Prevalence,22.51082402,0.457077626,June,22510.82402
Prevalence,22.49959527,0.45716895,June,22499.59527
Prevalence,22.48837292,0.457260274,June,22488.37292
Prevalence,22.47715699,0.457351598,June,22477.15699
Prevalence,22.46594746,0.457442922,June,22465.94746
Prevalence,22.45474433,0.457534247,June,22454.74433
Prevalence,22.44354761,0.457625571,June,22443.54761
Prevalence,22.43235727,0.457716895,June,22432.35727
Prevalence,22.42117334,0.457808219,June,22421.17334
Prevalence,22.40999579,0.457899543,June,22409.99579
Prevalence,22.39882462,0.457990868,June,22398.82462
Prevalence,22.38765984,0.458082192,June,22387.65984
Prevalence,22.37650144,0.458173516,June,22376.50144
Prevalence,22.36534941,0.45826484,June,22365.34941
Prevalence,22.35420376,0.458356164,June,22354.20376
Prevalence,22.34306448,0.458447489,June,22343.06448
Prevalence,22.33193156,0.458538813,June,22331.93156
Prevalence,22.32080501,0.458630137,June,22320.80501
Prevalence,22.30968481,0.458721461,June,22309.68481
Prevalence,22.29857098,0.458812785,June,22298.57098
Prevalence,22.28746349,0.45890411,June,22287.46349
Prevalence,22.27636236,0.458995434,June,22276.36236
Prevalence,22.26526757,0.459086758,June,22265.26757
Prevalence,22.25417912,0.459178082,June,22254.17912
Prevalence,22.24309702,0.459269406,June,22243.09702
Prevalence,22.23202125,0.459360731,June,22232.02125
Prevalence,22.22095181,0.459452055,June,22220.95181
Prevalence,22.20988871,0.459543379,June,22209.88871
Prevalence,22.19883192,0.459634703,June,22198.83192
Prevalence,22.18778147,0.459726027,June,22187.78147
Prevalence,22.17673733,0.459817352,June,22176.73733
Prevalence,22.16569951,0.459908676,June,22165.69951
Prevalence,22.154668,0.46,June,22154.668
Prevalence,22.1436428,0.460091324,June,22143.6428
Prevalence,22.1326239,0.460182648,June,22132.6239
Prevalence,22.12161131,0.460273973,June,22121.61131
Prevalence,22.11060502,0.460365297,June,22110.60502
Prevalence,22.09960502,0.460456621,June,22099.60502
Prevalence,22.08861131,0.460547945,June,22088.61131
Prevalence,22.07762389,0.460639269,June,22077.62389
Prevalence,22.06664276,0.460730594,June,22066.64276
Prevalence,22.05566791,0.460821918,June,22055.66791
Prevalence,22.04469934,0.460913242,June,22044.69934
Prevalence,22.03373704,0.461004566,June,22033.73704
Prevalence,22.02278102,0.46109589,June,22022.78102
Prevalence,22.01183126,0.461187215,June,22011.83126
Prevalence,22.00088776,0.461278539,June,22000.88776
Prevalence,21.98995053,0.461369863,June,21989.95053
Prevalence,21.97901955,0.461461187,June,21979.01955
Prevalence,21.96809483,0.461552511,June,21968.09483
Prevalence,21.95717636,0.461643836,June,21957.17636
Prevalence,21.94626414,0.46173516,June,21946.26414
Prevalence,21.93535816,0.461826484,June,21935.35816
Prevalence,21.92445841,0.461917808,June,21924.45841
Prevalence,21.91356491,0.462009132,June,21913.56491
Prevalence,21.90267764,0.462100457,June,21902.67764
Prevalence,21.89179659,0.462191781,June,21891.79659
Prevalence,21.88092178,0.462283105,June,21880.92178
Prevalence,21.87005318,0.462374429,June,21870.05318
Prevalence,21.85919081,0.462465753,June,21859.19081
Prevalence,21.84833464,0.462557078,June,21848.33464
Prevalence,21.83748469,0.462648402,June,21837.48469
Prevalence,21.82664095,0.462739726,June,21826.64095
Prevalence,21.81580342,0.46283105,June,21815.80342
Prevalence,21.80497208,0.462922374,June,21804.97208
Prevalence,21.79414694,0.463013699,June,21794.14694
Prevalence,21.783328,0.463105023,June,21783.328
Prevalence,21.77251524,0.463196347,June,21772.51524
Prevalence,21.76170867,0.463287671,June,21761.70867
Prevalence,21.75090829,0.463378995,June,21750.90829
Prevalence,21.74011408,0.46347032,June,21740.11408
Prevalence,21.72932605,0.463561644,June,21729.32605
Prevalence,21.71854419,0.463652968,June,21718.54419
Prevalence,21.7077685,0.463744292,June,21707.7685
Prevalence,21.69699898,0.463835616,June,21696.99898
Prevalence,21.68623561,0.463926941,June,21686.23561
Prevalence,21.67547841,0.464018265,June,21675.47841
Prevalence,21.66472736,0.464109589,June,21664.72736
Prevalence,21.65398246,0.464200913,June,21653.98246
Prevalence,21.6432437,0.464292237,June,21643.2437
Prevalence,21.63251109,0.464383562,June,21632.51109
Prevalence,21.62178462,0.464474886,June,21621.78462
Prevalence,21.61106429,0.46456621,June,21611.06429
Prevalence,21.60035009,0.464657534,June,21600.35009
Prevalence,21.58964201,0.464748858,June,21589.64201
Prevalence,21.57894007,0.464840183,June,21578.94007
Prevalence,21.56824424,0.464931507,June,21568.24424
Prevalence,21.55755453,0.465022831,June,21557.55453
Prevalence,21.54687094,0.465114155,June,21546.87094
Prevalence,21.53619345,0.465205479,June,21536.19345
Prevalence,21.52552208,0.465296804,June,21525.52208
Prevalence,21.5148568,0.465388128,June,21514.8568
Prevalence,21.50419763,0.465479452,June,21504.19763
Prevalence,21.49354455,0.465570776,June,21493.54455
Prevalence,21.48289757,0.4656621,June,21482.89757
Prevalence,21.47225667,0.465753425,June,21472.25667
Prevalence,21.46162186,0.465844749,June,21461.62186
Prevalence,21.45099313,0.465936073,June,21450.99313
Prevalence,21.44037047,0.466027397,June,21440.37047
Prevalence,21.42975389,0.466118721,June,21429.75389
Prevalence,21.41914339,0.466210046,June,21419.14339
Prevalence,21.40853894,0.46630137,June,21408.53894
Prevalence,21.39794056,0.466392694,June,21397.94056
Prevalence,21.38734824,0.466484018,June,21387.34824
Prevalence,21.37676198,0.466575342,June,21376.76198
Prevalence,21.36618177,0.466666667,June,21366.18177
Prevalence,21.3556076,0.466757991,June,21355.6076
Prevalence,21.34503948,0.466849315,June,21345.03948
Prevalence,21.3344774,0.466940639,June,21334.4774
Prevalence,21.32392136,0.467031963,June,21323.92136
Prevalence,21.31337135,0.467123288,June,21313.37135
Prevalence,21.30282737,0.467214612,June,21302.82737
Prevalence,21.29228942,0.467305936,June,21292.28942
Prevalence,21.28175749,0.46739726,June,21281.75749
Prevalence,21.27123158,0.467488584,June,21271.23158
Prevalence,21.26071168,0.467579909,June,21260.71168
Prevalence,21.25019779,0.467671233,June,21250.19779
Prevalence,21.23968992,0.467762557,June,21239.68992
Prevalence,21.22918804,0.467853881,June,21229.18804
Prevalence,21.21869217,0.467945205,June,21218.69217
Prevalence,21.20820229,0.46803653,June,21208.20229
Prevalence,21.1977184,0.468127854,June,21197.7184
Prevalence,21.1872405,0.468219178,June,21187.2405
Prevalence,21.17676859,0.468310502,June,21176.76859
Prevalence,21.16630266,0.468401826,June,21166.30266
Prevalence,21.15584271,0.468493151,June,21155.84271
Prevalence,21.14538873,0.468584475,June,21145.38873
Prevalence,21.13494072,0.468675799,June,21134.94072
Prevalence,21.12449868,0.468767123,June,21124.49868
Prevalence,21.1140626,0.468858447,June,21114.0626
Prevalence,21.10363248,0.468949772,June,21103.63248
Prevalence,21.09320831,0.469041096,June,21093.20831
Prevalence,21.0827901,0.46913242,June,21082.7901
Prevalence,21.07237783,0.469223744,June,21072.37783
Prevalence,21.06197151,0.469315068,June,21061.97151
Prevalence,21.05157113,0.469406393,June,21051.57113
Prevalence,21.04117669,0.469497717,June,21041.17669
Prevalence,21.03078818,0.469589041,June,21030.78818
Prevalence,21.0204056,0.469680365,June,21020.4056
Prevalence,21.01002894,0.469771689,June,21010.02894
Prevalence,20.9996582,0.469863014,June,20999.6582
Prevalence,20.98929339,0.469954338,June,20989.29339
Prevalence,20.97893449,0.470045662,June,20978.93449
Prevalence,20.96858149,0.470136986,June,20968.58149
Prevalence,20.95823441,0.470228311,June,20958.23441
Prevalence,20.94789323,0.470319635,June,20947.89323
Prevalence,20.93755794,0.470410959,June,20937.55794
Prevalence,20.92722856,0.470502283,June,20927.22856
Prevalence,20.91690506,0.470593607,June,20916.90506
Prevalence,20.90658746,0.470684932,June,20906.58746
Prevalence,20.89627573,0.470776256,June,20896.27573
Prevalence,20.88596989,0.47086758,June,20885.96989
Prevalence,20.87566993,0.470958904,June,20875.66993
Prevalence,20.86537583,0.471050228,June,20865.37583
Prevalence,20.85508761,0.471141553,June,20855.08761
Prevalence,20.84480525,0.471232877,June,20844.80525
Prevalence,20.83452876,0.471324201,June,20834.52876
Prevalence,20.82425812,0.471415525,June,20824.25812
Prevalence,20.81399334,0.471506849,June,20813.99334
Prevalence,20.80373441,0.471598174,June,20803.73441
Prevalence,20.79348133,0.471689498,June,20793.48133
Prevalence,20.78323408,0.471780822,June,20783.23408
Prevalence,20.77299268,0.471872146,June,20772.99268
Prevalence,20.76275712,0.47196347,June,20762.75712
Prevalence,20.75252738,0.472054795,June,20752.52738
Prevalence,20.74230348,0.472146119,June,20742.30348
Prevalence,20.7320854,0.472237443,June,20732.0854
Prevalence,20.72187313,0.472328767,June,20721.87313
Prevalence,20.71166669,0.472420091,June,20711.66669
Prevalence,20.70146606,0.472511416,June,20701.46606
Prevalence,20.69127124,0.47260274,June,20691.27124
Prevalence,20.68108223,0.472694064,June,20681.08223
Prevalence,20.67089901,0.472785388,June,20670.89901
Prevalence,20.6607216,0.472876712,June,20660.7216
Prevalence,20.65054998,0.472968037,June,20650.54998
Prevalence,20.64038415,0.473059361,June,20640.38415
Prevalence,20.63022411,0.473150685,June,20630.22411
Prevalence,20.62006985,0.473242009,June,20620.06985
Prevalence,20.60992137,0.473333333,June,20609.92137
Prevalence,20.59977867,0.473424658,June,20599.77867
Prevalence,20.58964174,0.473515982,June,20589.64174
Prevalence,20.57951058,0.473607306,June,20579.51058
Prevalence,20.56938518,0.47369863,June,20569.38518
Prevalence,20.55926554,0.473789954,June,20559.26554
Prevalence,20.54915166,0.473881279,June,20549.15166
Prevalence,20.53904354,0.473972603,June,20539.04354
Prevalence,20.52894116,0.474063927,June,20528.94116
Prevalence,20.51884453,0.474155251,June,20518.84453
Prevalence,20.50875365,0.474246575,June,20508.75365
Prevalence,20.4986685,0.4743379,June,20498.6685
Prevalence,20.48858908,0.474429224,June,20488.58908
Prevalence,20.4785154,0.474520548,June,20478.5154
Prevalence,20.46844745,0.474611872,June,20468.44745
Prevalence,20.45838522,0.474703196,June,20458.38522
Prevalence,20.4483287,0.474794521,June,20448.3287
Prevalence,20.43827791,0.474885845,June,20438.27791
Prevalence,20.42823283,0.474977169,June,20428.23283
Prevalence,20.41819345,0.475068493,June,20418.19345
Prevalence,20.40815978,0.475159817,June,20408.15978
Prevalence,20.39813182,0.475251142,June,20398.13182
Prevalence,20.38810955,0.475342466,June,20388.10955
Prevalence,20.37809297,0.47543379,June,20378.09297
Prevalence,20.36808209,0.475525114,June,20368.08209
Prevalence,20.35807689,0.475616438,June,20358.07689
Prevalence,20.34807737,0.475707763,June,20348.07737
Prevalence,20.33808354,0.475799087,June,20338.08354
Prevalence,20.32809538,0.475890411,June,20328.09538
Prevalence,20.31811289,0.475981735,June,20318.11289
Prevalence,20.30813606,0.476073059,June,20308.13606
Prevalence,20.29816491,0.476164384,June,20298.16491
Prevalence,20.28819941,0.476255708,June,20288.19941
Prevalence,20.27823957,0.476347032,June,20278.23957
Prevalence,20.26828538,0.476438356,June,20268.28538
Prevalence,20.25833685,0.47652968,June,20258.33685
Prevalence,20.24839396,0.476621005,June,20248.39396
Prevalence,20.23845671,0.476712329,June,20238.45671
Prevalence,20.2285251,0.476803653,June,20228.5251
Prevalence,20.21859912,0.476894977,June,20218.59912
Prevalence,20.20867878,0.476986301,June,20208.67878
Prevalence,20.19876406,0.477077626,June,20198.76406
Prevalence,20.18885497,0.47716895,June,20188.85497
Prevalence,20.17895149,0.477260274,June,20178.95149
Prevalence,20.16905363,0.477351598,June,20169.05363
Prevalence,20.15916139,0.477442922,June,20159.16139
Prevalence,20.14927475,0.477534247,June,20149.27475
Prevalence,20.13939372,0.477625571,June,20139.39372
Prevalence,20.12951829,0.477716895,June,20129.51829
Prevalence,20.11964846,0.477808219,June,20119.64846
Prevalence,20.10978423,0.477899543,June,20109.78423
Prevalence,20.09992558,0.477990868,June,20099.92558
Prevalence,20.09007252,0.478082192,June,20090.07252
Prevalence,20.08022504,0.478173516,June,20080.22504
Prevalence,20.07038315,0.47826484,June,20070.38315
Prevalence,20.06054683,0.478356164,June,20060.54683
Prevalence,20.05071608,0.478447489,June,20050.71608
Prevalence,20.0408909,0.478538813,June,20040.8909
